id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_577,2016-05-10,05:12:25,,,1,20096,1,1,7,15,16,14,9,3,6,11,,"5,7",1,3.506
SI_577,2016-05-10,05:12:40,,,1,33204,2,2,7,1,12,14,2,15,6,4,,"6,6",1,2.257
SI_577,2016-05-10,05:12:53,,,1,45775,3,3,7,6,5,3,16,7,2,1,,"7,3",0,1.709
SI_577,2016-05-10,05:13:05,,,1,58348,4,4,7,15,12,11,9,5,8,2,,"8,6",1,1.705
SI_577,2016-05-10,05:13:18,,,1,71495,5,5,7,2,7,3,12,4,15,1,,"11,2",0,2.282
SI_577,2016-05-10,05:13:31,,,1,84713,6,6,7,11,8,9,7,4,16,12,,"6,2",1,2.359
SI_577,2016-05-10,05:13:44,,,1,97568,7,7,7,16,11,14,8,10,4,13,,"10,5",0,2.005
SI_577,2016-05-10,05:13:57,,,1,110069,8,8,7,7,16,5,9,13,10,2,,"1,5",1,1.63
SI_577,2016-05-10,05:14:10,,,1,122339,9,9,7,15,7,1,11,10,8,9,,"7,2",1,1.416
SI_577,2016-05-10,05:14:22,,,1,135898,10,10,7,15,16,3,12,7,6,9,,"10,5",1,2.708
