id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_180,2015-10-19,17:07:22,1445267242481,1,19156,1,1,7,1,12,3,11,8,2,10,,"12,2",1,2.597
SI_180,2015-10-19,17:07:35,1445267242481,1,31715,2,2,7,6,5,1,14,7,8,11,,"1,6",1,1.663
SI_180,2015-10-19,17:07:48,1445267242481,1,44050,3,3,7,9,7,2,6,1,4,15,,"16,2",1,1.446
SI_180,2015-10-19,17:08:00,1445267242481,1,58839,4,4,7,11,10,8,13,6,12,9,,"10,2",0,3.903
SI_180,2015-10-19,17:08:15,1445267242481,1,71920,5,5,7,8,14,10,9,5,2,3,,"15,6",1,2.189
SI_180,2015-10-19,17:08:28,1445267242481,1,84670,6,6,7,11,3,16,9,1,6,15,,"2,1",1,1.861
SI_180,2015-10-19,17:08:41,1445267242481,1,98171,7,7,7,7,15,6,8,16,5,2,,"15,2",1,2.615
SI_180,2015-10-19,17:08:55,1445267242481,1,113122,8,8,7,11,3,2,7,10,14,9,,"3,2",0,4.062
SI_180,2015-10-19,17:09:09,1445267242481,1,126924,9,9,7,15,14,1,3,7,9,16,,"4,3",1,2.918
SI_180,2015-10-19,17:09:23,1445267242481,1,139909,10,10,7,16,9,14,12,10,8,11,,"9,2",1,2.1
