id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_160,2015-06-02,23:39:53,1433281193475,5,641397,1,1,7,16,9,2,15,12,6,1,,"6,6",0,3.423
SI_160,2015-06-02,23:40:07,1433281193475,5,653688,2,2,7,4,12,1,3,14,2,10,,"13,1",1,1.364
SI_160,2015-06-02,23:40:20,1433281193475,5,665722,3,3,7,16,12,5,11,7,13,1,,"3,4",1,1.152
SI_160,2015-06-02,23:40:32,1433281193475,5,678682,4,4,7,8,3,5,14,10,6,7,,"11,3",1,2.035
SI_160,2015-06-02,23:40:45,1433281193475,5,692631,5,5,7,3,11,8,5,9,10,12,,"10,6",1,3.03
SI_160,2015-06-02,23:40:59,1433281193475,5,704707,6,6,7,7,2,10,1,5,15,12,,"2,7",1,1.169
SI_160,2015-06-02,23:41:11,1433281193475,5,718258,7,7,7,11,4,8,15,3,5,7,,"4,2",0,2.636
SI_160,2015-06-02,23:41:24,1433281193475,5,731142,8,8,7,13,9,3,16,10,8,6,,"6,5",1,1.939
SI_160,2015-06-02,23:41:37,1433281193475,5,743402,9,9,7,16,10,14,8,2,5,7,,"3,3",1,1.321
SI_160,2015-06-02,23:41:49,1433281193475,5,755395,10,10,7,10,6,9,4,13,16,11,,"6,2",1,1.09
