id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_246,2016-01-29,17:08:50,1454083730032,4,425296,1,1,7,1,12,7,5,14,16,4,,"11,1",1,1.291
SI_246,2016-01-29,17:09:02,1454083730032,4,442572,2,2,7,6,15,16,11,5,3,12,,"11,4",1,6.366
SI_246,2016-01-29,17:09:20,1454083730032,4,455245,3,3,7,2,10,3,11,7,4,13,,"9,3",1,1.742
SI_246,2016-01-29,17:09:32,1454083730032,4,467999,4,4,7,8,7,15,11,2,13,3,,"2,5",1,1.811
SI_246,2016-01-29,17:09:45,1454083730032,4,480267,5,5,7,1,10,12,5,4,2,15,,"4,5",1,1.361
SI_246,2016-01-29,17:09:57,1454083730032,4,494742,6,6,7,12,3,2,7,10,11,16,,"7,4",1,3.587
SI_246,2016-01-29,17:10:12,1454083730032,4,506805,7,7,7,15,4,12,6,1,7,13,,"15,1",1,1.168
SI_246,2016-01-29,17:10:24,1454083730032,4,519413,8,8,7,12,15,6,11,4,1,16,,"10,2",1,1.656
SI_246,2016-01-29,17:10:36,1454083730032,4,531510,9,9,7,4,5,16,8,11,12,10,,"5,2",1,1.2
SI_246,2016-01-29,17:10:48,1454083730032,4,543906,10,10,7,11,13,16,12,8,14,7,,"8,7",1,1.479
