id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_171,2015-09-25,23:12:36,1443215556640,3,270101,1,1,7,8,4,10,13,16,6,14,,"6,1",1,1.613
SI_171,2015-09-25,23:12:49,1443215556640,3,282830,2,2,7,14,1,6,12,4,10,8,,"1,2",1,1.908
SI_171,2015-09-25,23:13:01,1443215556640,3,299681,3,3,7,8,16,2,9,5,6,3,,"14,3",1,6.038
SI_171,2015-09-25,23:13:18,1443215556640,3,321597,4,4,7,3,10,13,8,16,15,11,,"8,3",1,10.758
SI_171,2015-09-25,23:13:40,1443215556640,3,337565,5,5,7,2,12,8,3,16,13,15,,"8,3",0,5.147
SI_171,2015-09-25,23:13:56,1443215556640,3,349704,6,6,7,13,16,7,5,15,10,4,,"10,3",1,1.322
SI_171,2015-09-25,23:14:08,1443215556640,3,361993,7,7,7,6,15,14,7,11,10,1,,"10,6",1,1.474
SI_171,2015-09-25,23:14:20,1443215556640,3,374439,8,8,7,16,9,13,3,5,1,7,,"13,5",1,1.63
SI_171,2015-09-25,23:14:33,1443215556640,3,389192,9,9,7,8,9,1,7,14,3,4,,"14,4",0,3.936
SI_171,2015-09-25,23:14:48,1443215556640,3,401938,10,10,7,3,8,9,10,16,14,2,,"15,5",1,1.93
