id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_224,2015-12-18,12:32:51,1450438371523,2,142176,1,1,7,7,3,6,9,11,13,14,,"10,4",1,6.322
SI_224,2015-12-18,12:33:08,1450438371523,2,154347,2,2,7,9,1,10,6,8,16,3,,"11,7",1,1.272
SI_224,2015-12-18,12:33:20,1450438371523,2,166777,3,3,7,3,8,2,1,5,6,4,,"5,5",1,1.527
SI_224,2015-12-18,12:33:33,1450438371523,2,180646,4,4,7,8,10,6,9,11,12,15,,"10,6",1,2.858
SI_224,2015-12-18,12:33:47,1450438371523,2,192551,5,5,7,15,2,14,10,9,4,11,,"15,1",1,1.008
SI_224,2015-12-18,12:33:59,1450438371523,2,207103,6,6,7,10,11,4,13,8,3,9,,"13,4",1,3.658
SI_224,2015-12-18,12:34:13,1450438371523,2,222007,7,7,7,9,2,8,3,6,12,5,,"6,5",0,4.006
SI_224,2015-12-18,12:34:28,1450438371523,2,234486,8,8,7,4,6,14,8,15,12,5,,"3,3",1,1.558
SI_224,2015-12-18,12:34:41,1450438371523,2,246654,9,9,7,14,4,3,11,10,15,2,,"8,7",1,1.265
SI_224,2015-12-18,12:34:53,1450438371523,2,258724,10,10,7,15,8,7,12,5,10,11,,"6,6",1,1.146
