id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_292,2016-05-24,20:34:54,,,4,461366,1,1,7,14,12,7,5,4,6,9,,"8,3",0,3.331
SI_292,2016-05-24,20:35:08,,,4,473556,2,2,7,14,5,9,1,13,8,16,,"16,7",1,1.249
SI_292,2016-05-24,20:35:20,,,4,486016,3,3,7,4,16,2,14,5,1,6,,"16,2",1,1.52
SI_292,2016-05-24,20:35:33,,,4,498129,4,4,7,1,6,11,4,15,7,10,,"6,2",1,1.163
SI_292,2016-05-24,20:35:45,,,4,511634,5,5,7,7,3,5,11,8,6,9,,"8,5",1,2.546
SI_292,2016-05-24,20:35:58,,,4,523973,6,6,7,2,4,10,15,5,14,13,,"10,3",0,1.426
SI_292,2016-05-24,20:36:11,,,4,536558,7,7,7,2,10,7,13,4,15,14,,"16,5",1,1.622
SI_292,2016-05-24,20:36:23,,,4,549952,8,8,7,8,15,12,4,7,10,16,,"12,3",0,2.44
SI_292,2016-05-24,20:36:37,,,4,562742,9,9,7,2,9,13,3,4,1,5,,"10,1",0,1.852
SI_292,2016-05-24,20:36:50,,,4,575290,10,10,7,15,2,11,4,1,6,3,,"5,5",0,1.593
