id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_294,2016-04-22,10:41:26,,,5,542530,1,1,7,2,5,3,7,13,16,12,,"7,4",0,1.554
SI_294,2016-04-22,10:41:38,,,5,554610,2,2,7,4,6,16,15,8,14,1,,"5,4",1,1.229
SI_294,2016-04-22,10:41:50,,,5,568018,3,3,7,6,14,15,5,1,7,2,,"5,3",0,2.559
SI_294,2016-04-22,10:42:03,,,5,579786,4,4,7,11,1,7,16,15,9,10,,"7,1",1,0.923
SI_294,2016-04-22,10:42:15,,,5,592646,5,5,7,13,3,5,7,1,4,2,,"1,7",1,2.017
SI_294,2016-04-22,10:42:28,,,5,605166,6,6,7,2,16,13,11,7,4,6,,"11,1",1,1.671
SI_294,2016-04-22,10:42:41,,,5,617155,7,7,7,15,4,8,5,16,10,1,,"13,2",1,1.146
SI_294,2016-04-22,10:42:53,,,5,629381,8,8,7,9,12,3,16,14,1,10,,"9,1",0,1.383
SI_294,2016-04-22,10:43:05,,,5,642070,9,9,7,1,12,16,7,4,14,3,,"6,7",1,1.848
SI_294,2016-04-22,10:43:18,,,5,656413,10,10,7,15,1,7,2,16,6,14,,"7,2",1,3.488
