id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_279,2016-05-09,10:39:31,,,3,269634,1,1,7,15,8,1,13,6,14,12,,"15,1",1,1.101
SI_279,2016-05-09,10:39:43,,,3,285420,2,2,7,7,8,1,14,3,12,2,,"5,5",1,4.933
SI_279,2016-05-09,10:39:59,,,3,300612,3,3,7,2,1,16,12,11,8,5,,"1,3",1,4.342
SI_279,2016-05-09,10:40:14,,,3,313613,4,4,7,5,6,10,11,15,9,13,,"10,3",1,2.156
SI_279,2016-05-09,10:40:27,,,3,325728,5,5,7,14,5,16,13,15,9,12,,"4,5",1,1.263
SI_279,2016-05-09,10:40:39,,,3,338495,6,6,7,15,6,13,14,4,1,16,,"14,4",1,1.921
SI_279,2016-05-09,10:40:52,,,3,350850,7,7,7,14,16,7,12,6,13,11,,"5,6",1,1.511
SI_279,2016-05-09,10:41:04,,,3,363700,8,8,7,8,11,10,13,15,3,6,,"3,6",1,2.003
SI_279,2016-05-09,10:41:17,,,3,376028,9,9,7,13,2,7,1,14,8,5,,"16,4",1,1.478
SI_279,2016-05-09,10:41:29,,,3,388112,10,10,7,14,11,13,4,9,12,7,,"14,1",1,1.235
