id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_212,2015-11-26,08:02:54,1448521374592,2,170417,1,1,7,1,4,6,14,10,12,9,,"14,2",0,4.693
SI_212,2015-11-26,08:03:10,1448521374592,2,183834,2,2,7,9,2,11,6,14,12,3,,"16,6",1,2.578
SI_212,2015-11-26,08:03:23,1448521374592,2,196239,3,3,7,16,15,14,1,11,8,5,,"13,6",1,1.566
SI_212,2015-11-26,08:03:35,1448521374592,2,208291,4,4,7,12,4,3,5,2,14,10,,"10,7",1,1.201
SI_212,2015-11-26,08:03:48,1448521374592,2,220836,5,5,7,11,1,13,2,6,4,9,,"4,6",1,1.707
SI_212,2015-11-26,08:04:00,1448521374592,2,232684,6,6,7,12,13,15,6,3,2,10,,"2,6",1,1.009
SI_212,2015-11-26,08:04:12,1448521374592,2,245696,7,7,7,1,13,6,12,5,3,7,,"12,3",1,2.176
SI_212,2015-11-26,08:04:25,1448521374592,2,258256,8,8,7,10,8,9,1,3,5,2,,"9,3",1,1.722
SI_212,2015-11-26,08:04:37,1448521374592,2,270433,9,9,7,15,14,12,10,11,7,4,,"15,1",1,1.337
SI_212,2015-11-26,08:04:50,1448521374592,2,282230,10,10,7,15,1,6,10,12,13,5,,"12,5",1,0.96
