id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_417,2016-02-25,16:27:58,1456414078361,4,422635,1,1,7,5,16,15,1,9,14,11,,"7,1",1,0.968
SI_417,2016-02-25,16:28:10,1456414078361,4,436870,2,2,7,8,12,7,15,10,16,1,,"11,6",1,3.395
SI_417,2016-02-25,16:28:24,1456414078361,4,449347,3,3,7,5,15,7,10,16,11,8,,"5,1",1,1.121
SI_417,2016-02-25,16:28:36,1456414078361,4,462155,4,4,7,8,11,5,12,4,3,15,,"5,2",1,2.305
SI_417,2016-02-25,16:28:49,1456414078361,4,475506,5,5,7,9,2,11,14,6,12,5,,"14,5",1,2.5
SI_417,2016-02-25,16:29:03,1456414078361,4,487489,6,6,7,11,1,14,5,10,4,6,,"6,7",1,1.113
SI_417,2016-02-25,16:29:15,1456414078361,4,500258,7,7,7,16,11,9,1,8,7,12,,"16,1",1,1.917
SI_417,2016-02-25,16:29:27,1456414078361,4,512329,8,8,7,4,1,16,12,3,15,2,,"6,6",1,1.207
SI_417,2016-02-25,16:29:39,1456414078361,4,525095,9,9,7,6,10,3,16,13,2,12,,"2,6",1,1.908
SI_417,2016-02-25,16:29:52,1456414078361,4,537742,10,10,7,10,1,11,13,15,8,5,,"3,7",1,1.789
