id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_189,2015-12-04,22:28:40,1449264520062,2,157630,1,1,7,8,5,14,16,1,3,15,,"1,5",1,3.456
SI_189,2015-12-04,22:28:54,1449264520062,2,170396,2,2,7,6,1,16,12,13,8,14,,"12,4",0,1.907
SI_189,2015-12-04,22:29:07,1449264520062,2,186663,3,3,7,11,3,9,15,1,14,7,,"14,6",0,5.405
SI_189,2015-12-04,22:29:23,1449264520062,2,199229,4,4,7,5,13,14,15,12,1,3,,"5,1",1,1.691
SI_189,2015-12-04,22:29:36,1449264520062,2,212599,5,5,7,15,9,8,7,13,16,6,,"7,4",1,2.511
SI_189,2015-12-04,22:29:49,1449264520062,2,225113,6,6,7,9,10,4,3,15,6,12,,"6,1",1,1.649
SI_189,2015-12-04,22:30:01,1449264520062,2,238224,7,7,7,3,1,2,7,12,16,13,,"2,3",0,2.244
SI_189,2015-12-04,22:30:15,1449264520062,2,252366,8,8,7,6,15,13,4,5,1,11,,"4,4",1,3.285
SI_189,2015-12-04,22:30:29,1449264520062,2,264645,9,9,7,4,9,3,11,5,7,15,,"10,7",1,1.417
SI_189,2015-12-04,22:30:41,1449264520062,2,280880,10,10,7,6,12,16,4,9,10,13,,"11,4",1,5.366
