id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_159,2015-06-03,09:07:44,1433315264392,2,158772,1,1,7,15,2,1,9,7,13,5,,"5,1",1,1.56
SI_159,2015-06-03,09:07:56,1433315264392,2,170977,2,2,7,8,4,1,11,13,9,6,,"11,4",1,1.273
SI_159,2015-06-03,09:08:09,1433315264392,2,183047,3,3,7,9,12,1,4,5,13,6,,"13,6",1,1.138
SI_159,2015-06-03,09:08:21,1433315264392,2,195187,4,4,7,2,9,6,15,8,3,5,,"3,6",1,1.212
SI_159,2015-06-03,09:08:33,1433315264392,2,207294,5,5,7,14,1,4,6,7,15,10,,"1,2",1,1.206
SI_159,2015-06-03,09:08:45,1433315264392,2,221251,6,6,7,3,2,16,4,1,12,10,,"3,3",1,3.034
SI_159,2015-06-03,09:08:59,1433315264392,2,233730,7,7,7,14,2,7,11,10,15,5,,"15,7",1,1.534
SI_159,2015-06-03,09:09:11,1433315264392,2,245851,8,8,7,5,15,4,9,3,7,10,,"9,4",1,1.21
SI_159,2015-06-03,09:09:23,1433315264392,2,257842,9,9,7,16,6,12,4,13,8,11,,"13,5",1,1.083
SI_159,2015-06-03,09:09:35,1433315264392,2,270460,10,10,7,13,14,16,10,8,9,4,,"16,1",1,1.693
