id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_233,2016-02-13,06:58:52,1455343132628,3,384676,1,1,7,5,7,1,9,8,4,6,,"14,5",1,1.567
SI_233,2016-02-13,06:59:05,1455343132628,3,398429,2,2,7,13,15,1,5,16,9,2,,"12,3",1,2.805
SI_233,2016-02-13,06:59:18,1455343132628,3,412552,3,3,7,6,12,1,11,9,8,13,,"16,4",1,3.223
SI_233,2016-02-13,06:59:32,1455343132628,3,425850,4,4,7,1,6,9,11,16,8,12,,"8,6",1,2.319
SI_233,2016-02-13,06:59:46,1455343132628,3,438167,5,5,7,3,6,2,8,16,7,13,,"16,5",1,1.35
SI_233,2016-02-13,06:59:58,1455343132628,3,451329,6,6,7,9,2,7,16,3,11,5,,"9,1",1,2.188
SI_233,2016-02-13,07:00:11,1455343132628,3,463890,7,7,7,2,5,7,3,14,1,15,,"16,5",1,1.563
SI_233,2016-02-13,07:00:24,1455343132628,3,476240,8,8,7,9,5,10,8,1,6,4,,"16,6",1,1.39
SI_233,2016-02-13,07:00:36,1455343132628,3,488811,9,9,7,3,1,9,2,12,11,6,,"12,5",1,1.596
SI_233,2016-02-13,07:00:49,1455343132628,3,502097,10,10,7,16,13,5,1,9,3,14,,"8,3",1,2.322
