id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
Sl_216,2015-11-11,23:14:12,1447280052237,2,144499,1,1,7,7,15,10,4,3,14,16,,"6,4",0,4.396
Sl_216,2015-11-11,23:14:27,1447280052237,2,159495,2,2,7,6,5,11,9,13,14,3,,"11,3",0,4.14
Sl_216,2015-11-11,23:14:42,1447280052237,2,173002,3,3,7,4,10,14,3,8,9,5,,"2,3",1,2.661
Sl_216,2015-11-11,23:14:55,1447280052237,2,189836,4,4,7,16,6,9,7,12,13,10,,"12,5",1,5.973
Sl_216,2015-11-11,23:15:12,1447280052237,2,205169,5,5,7,4,1,15,5,14,9,3,,"11,3",1,4.483
Sl_216,2015-11-11,23:15:28,1447280052237,2,218828,6,6,7,13,4,8,12,2,14,3,,"16,6",1,2.813
Sl_216,2015-11-11,23:15:41,1447280052237,2,231695,7,7,7,7,8,12,13,3,9,15,,"8,1",0,2.009
Sl_216,2015-11-11,23:15:54,1447280052237,2,243953,8,8,7,4,11,8,9,5,2,3,,"4,1",1,1.413
Sl_216,2015-11-11,23:16:06,1447280052237,2,259112,9,9,7,9,10,15,11,5,7,12,,"7,3",0,4.312
Sl_216,2015-11-11,23:16:22,1447280052237,2,272336,10,10,7,6,16,12,5,4,14,2,,"16,2",0,2.379
