id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_275,2016-03-23,11:38:31,,,1,17985,1,1,7,2,14,5,16,12,10,3,,"16,4",1,1.353
SI_275,2016-03-23,11:38:43,,,1,30061,2,2,7,2,11,3,7,15,1,12,,"6,4",1,1.153
SI_275,2016-03-23,11:38:55,,,1,42347,3,3,7,4,2,10,8,7,15,1,,"10,1",1,1.352
SI_275,2016-03-23,11:39:07,,,1,54849,4,4,7,8,2,13,9,6,14,3,,"9,4",0,1.58
SI_275,2016-03-23,11:39:20,,,1,67499,5,5,7,13,6,7,5,3,1,12,,"2,6",1,1.718
SI_275,2016-03-23,11:39:32,,,1,79620,6,6,7,7,4,3,1,12,16,6,,"13,5",1,1.191
SI_275,2016-03-23,11:39:45,,,1,92962,7,7,7,5,9,15,14,7,8,6,,"8,6",1,2.398
SI_275,2016-03-23,11:39:58,,,1,105899,8,8,7,12,5,9,10,3,6,14,,"10,4",0,1.993
SI_275,2016-03-23,11:40:11,,,1,118032,9,9,7,13,2,5,8,7,16,11,,"16,3",1,1.222
SI_275,2016-03-23,11:40:23,,,1,130301,10,10,7,11,10,7,6,3,5,12,,"14,1",1,1.346
