id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_288,2016-05-21,10:31:04,,,1,18493,1,1,7,13,9,3,5,16,8,4,,"5,4",0,1.909
SI_288,2016-05-21,10:31:16,,,1,30970,2,2,7,13,3,7,6,12,15,2,,"7,1",1,1.576
SI_288,2016-05-21,10:31:29,,,1,43496,3,3,7,12,5,13,14,7,3,11,,"5,5",0,1.633
SI_288,2016-05-21,10:31:41,,,1,56100,4,4,7,10,5,11,9,2,6,14,,"10,1",0,1.715
SI_288,2016-05-21,10:31:54,,,1,68362,5,5,7,3,13,5,2,1,12,6,,"5,3",1,1.384
SI_288,2016-05-21,10:32:06,,,1,80702,6,6,7,4,14,11,13,9,8,7,,"8,5",1,1.45
SI_288,2016-05-21,10:32:19,,,1,93012,7,7,7,11,8,15,5,4,7,13,,"13,7",1,1.418
SI_288,2016-05-21,10:32:31,,,1,105403,8,8,7,4,10,1,12,6,16,3,,"1,3",1,1.523
SI_288,2016-05-21,10:32:43,,,1,119516,9,9,7,15,14,8,7,2,9,3,,"3,4",1,3.231
SI_288,2016-05-21,10:32:57,,,1,132221,10,10,7,10,13,6,11,12,14,4,,"12,5",1,1.847
