id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_278,2016-05-10,05:44:04,,,5,568953,1,1,7,4,8,16,1,15,3,7,,"13,5",1,1.484
SI_278,2016-05-10,05:44:16,,,5,583677,2,2,7,11,10,5,2,14,9,8,,"2,4",0,3.71
SI_278,2016-05-10,05:44:31,,,5,595818,3,3,7,4,11,1,3,5,13,16,,"16,7",1,1.166
SI_278,2016-05-10,05:44:43,,,5,608272,4,4,7,8,4,13,7,12,10,14,,"1,7",1,1.439
SI_278,2016-05-10,05:44:56,,,5,623554,5,5,7,1,3,13,16,2,11,15,,"2,5",1,4.302
SI_278,2016-05-10,05:45:11,,,5,639861,6,6,7,4,11,9,5,12,3,8,,"8,7",1,5.265
SI_278,2016-05-10,05:45:27,,,5,655625,7,7,7,7,13,10,14,4,12,15,,"14,3",0,4.793
SI_278,2016-05-10,05:45:43,,,5,677075,8,8,7,14,6,13,1,3,15,9,,"6,2",1,10.455
SI_278,2016-05-10,05:46:04,,,5,690625,9,9,7,3,4,11,12,5,1,16,,"3,1",1,2.568
SI_278,2016-05-10,05:46:18,,,5,703220,10,10,7,6,8,3,4,5,16,10,,"14,1",1,1.637
