id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_166,2015-06-25,12:33:31,1435228411445,4,442608,1,1,7,11,16,5,7,10,1,12,,"16,2",1,1.666
SI_166,2015-06-25,12:33:44,1435228411445,4,457060,2,2,7,14,11,10,13,12,3,9,,"4,6",1,3.551
SI_166,2015-06-25,12:33:58,1435228411445,4,469814,3,3,7,6,4,13,1,2,11,16,,"4,2",0,1.853
SI_166,2015-06-25,12:34:11,1435228411445,4,482763,4,4,7,10,15,3,8,9,4,16,,"8,4",1,2.027
SI_166,2015-06-25,12:34:24,1435228411445,4,496505,5,5,7,12,15,11,6,9,16,2,,"7,5",1,2.812
SI_166,2015-06-25,12:34:37,1435228411445,4,508830,6,6,7,5,4,15,1,16,7,9,,"4,2",0,1.414
SI_166,2015-06-25,12:34:50,1435228411445,4,521450,7,7,7,4,5,9,15,14,16,1,,"1,1",1,1.686
SI_166,2015-06-25,12:35:02,1435228411445,4,536361,8,8,7,8,5,12,3,10,4,11,,"12,3",1,4.018
SI_166,2015-06-25,12:35:17,1435228411445,4,548879,9,9,7,13,12,4,9,10,15,14,,"13,1",1,1.602
SI_166,2015-06-25,12:35:30,1435228411445,4,561341,10,10,7,4,6,9,10,14,16,8,,"4,1",1,1.54
