id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_208,2015-11-19,16:13:51,1447946031779,4,400845,1,1,7,2,3,6,4,5,1,7,,"7,3",1,2.45
SI_208,2015-11-19,16:14:05,1447946031779,4,414503,2,2,7,13,1,12,14,7,9,8,,"11,5",1,2.8
SI_208,2015-11-19,16:14:18,1447946031779,4,427183,3,3,7,13,8,1,7,2,16,4,,"15,6",1,1.823
SI_208,2015-11-19,16:14:31,1447946031779,4,440765,4,4,7,11,7,10,6,2,16,1,,"15,1",0,2.704
SI_208,2015-11-19,16:14:45,1447946031779,4,453723,5,5,7,12,15,16,5,1,10,3,,"2,4",1,2.102
SI_208,2015-11-19,16:14:57,1447946031779,4,467873,6,6,7,16,14,9,15,4,8,5,,"9,5",0,3.284
SI_208,2015-11-19,16:15:12,1447946031779,4,480300,7,7,7,6,4,12,3,14,1,5,,"12,3",0,1.571
SI_208,2015-11-19,16:15:24,1447946031779,4,493198,8,8,7,13,3,11,15,8,14,16,,"15,4",1,2.045
SI_208,2015-11-19,16:15:37,1447946031779,4,505865,9,9,7,3,2,12,1,6,15,5,,"1,4",1,1.812
SI_208,2015-11-19,16:15:50,1447946031779,4,518146,10,10,7,7,4,10,12,8,6,1,,"10,3",1,1.425
