id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_175,2015-11-17,22:39:19,1447796359810,5,562263,1,1,7,6,1,4,7,15,10,9,,"16,6",1,1.42
SI_175,2015-11-17,22:39:32,1447796359810,5,574359,2,2,7,13,12,1,14,7,6,5,,"4,5",1,1.255
SI_175,2015-11-17,22:39:44,1447796359810,5,587782,3,3,7,1,16,2,9,4,8,14,,"2,1",1,2.576
SI_175,2015-11-17,22:39:57,1447796359810,5,599885,4,4,7,8,6,16,5,12,2,13,,"13,7",1,1.257
SI_175,2015-11-17,22:40:09,1447796359810,5,611975,5,5,7,16,2,13,10,3,6,1,,"11,7",1,1.245
SI_175,2015-11-17,22:40:21,1447796359810,5,623741,6,6,7,7,14,16,9,2,10,5,,"5,7",1,0.922
SI_175,2015-11-17,22:40:33,1447796359810,5,638024,7,7,7,16,3,1,2,15,8,7,,"11,1",1,3.434
SI_175,2015-11-17,22:40:47,1447796359810,5,653610,8,8,7,9,11,2,15,1,13,6,,"14,6",1,4.741
SI_175,2015-11-17,22:41:03,1447796359810,5,666572,9,9,7,12,6,13,9,2,11,15,,"12,1",0,2.113
SI_175,2015-11-17,22:41:16,1447796359810,5,678702,10,10,7,14,11,6,2,8,4,10,,"4,6",1,1.288
