id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_215,2015-11-12,07:19:25,1447309165285,4,452575,1,1,7,2,4,3,8,5,14,13,,"14,6",1,1.796
SI_215,2015-11-12,07:19:38,1447309165285,4,466985,2,2,7,11,10,15,3,4,12,13,,"8,3",1,3.433
SI_215,2015-11-12,07:19:52,1447309165285,4,480668,3,3,7,13,6,1,4,9,5,2,,"1,3",1,2.737
SI_215,2015-11-12,07:20:06,1447309165285,4,492992,4,4,7,2,11,14,7,4,10,1,,"14,3",1,1.384
SI_215,2015-11-12,07:20:18,1447309165285,4,507607,5,5,7,7,2,13,14,3,8,9,,"13,3",0,3.673
SI_215,2015-11-12,07:20:33,1447309165285,4,519979,6,6,7,3,8,4,11,6,15,9,,"15,6",1,1.422
SI_215,2015-11-12,07:20:45,1447309165285,4,532245,7,7,7,3,8,11,13,4,10,2,,"4,5",1,1.322
SI_215,2015-11-12,07:20:57,1447309165285,4,544893,8,8,7,7,16,15,1,13,8,9,,"8,3",1,1.648
SI_215,2015-11-12,07:21:10,1447309165285,4,557100,9,9,7,4,7,12,6,1,14,10,,"14,3",1,1.261
SI_215,2015-11-12,07:21:22,1447309165285,4,569319,10,10,7,12,13,16,4,1,6,15,,"13,4",1,1.286
