id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_177,2015-10-13,12:34:37,1444732477222,2,153880,1,1,7,6,5,16,7,12,11,10,,"12,3",1,2.436
SI_177,2015-10-13,12:34:50,1444732477222,2,170834,2,2,7,2,11,14,3,9,16,15,,"9,6",0,5.832
SI_177,2015-10-13,12:35:07,1444732477222,2,185312,3,3,7,11,7,15,9,4,1,2,,"15,3",1,3.252
SI_177,2015-10-13,12:35:22,1444732477222,2,198884,4,4,7,3,7,12,8,13,9,16,,"12,7",1,2.413
SI_177,2015-10-13,12:35:35,1444732477222,2,212912,5,5,7,2,11,14,5,4,1,13,,"4,5",1,2.865
SI_177,2015-10-13,12:35:49,1444732477222,2,225985,6,6,7,9,12,16,3,4,6,11,,"8,3",1,1.879
SI_177,2015-10-13,12:36:02,1444732477222,2,238612,7,7,7,14,9,10,13,8,1,7,,"14,1",1,1.521
SI_177,2015-10-13,12:36:15,1444732477222,2,251290,8,8,7,3,14,4,13,12,2,6,,"4,3",1,1.57
SI_177,2015-10-13,12:36:28,1444732477222,2,263960,9,9,7,4,7,8,16,14,12,9,,"5,1",1,1.575
SI_177,2015-10-13,12:36:40,1444732477222,2,276876,10,10,7,3,15,2,13,8,9,11,,"11,7",1,1.839
