id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_215,2015-11-11,22:36:46,1447277806623,3,301572,1,1,7,16,2,5,8,7,10,6,,"7,7",1,1.456
SI_215,2015-11-11,22:36:59,1447277806623,3,313852,2,2,7,16,1,11,10,12,14,13,,"11,5",1,1.272
SI_215,2015-11-11,22:37:11,1447277806623,3,329964,3,3,7,12,2,14,1,3,16,9,,"3,4",1,5.112
SI_215,2015-11-11,22:37:27,1447277806623,3,343183,4,4,7,10,15,12,8,13,5,14,,"6,4",1,2.199
SI_215,2015-11-11,22:37:40,1447277806623,3,355624,5,5,7,7,8,16,3,5,6,14,,"8,2",1,1.446
SI_215,2015-11-11,22:37:53,1447277806623,3,368378,6,6,7,16,12,14,11,10,1,5,,"10,5",1,1.73
SI_215,2015-11-11,22:38:05,1447277806623,3,381275,7,7,7,2,12,4,10,9,3,13,,"10,4",1,1.884
SI_215,2015-11-11,22:38:18,1447277806623,3,393820,8,8,7,6,9,15,4,5,10,16,,"4,4",1,1.66
SI_215,2015-11-11,22:38:31,1447277806623,3,406679,9,9,7,2,4,12,1,9,13,7,,"12,6",1,1.943
SI_215,2015-11-11,22:38:44,1447277806623,3,419539,10,10,7,15,3,11,13,14,8,4,,"15,3",0,1.931
