id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_252,2016-03-08,06:28:06,,,1,17954,1,1,7,9,10,7,12,11,16,4,,"9,2",1,1.388
SI_252,2016-03-08,06:28:18,,,1,30106,2,2,7,3,15,1,6,14,8,13,,"1,3",1,1.301
SI_252,2016-03-08,06:28:30,,,1,42898,3,3,7,16,4,3,7,5,14,12,,"3,3",1,1.944
SI_252,2016-03-08,06:28:43,,,1,55515,4,4,7,9,1,4,14,13,6,2,,"1,2",1,1.763
SI_252,2016-03-08,06:28:56,,,1,69588,5,5,7,16,11,4,12,9,3,13,,"13,7",0,3.197
SI_252,2016-03-08,06:29:10,,,1,83764,6,6,7,2,10,11,15,13,8,5,,"9,6",0,3.345
SI_252,2016-03-08,06:29:24,,,1,96987,7,7,7,16,2,13,4,12,15,14,,"2,2",0,2.38
SI_252,2016-03-08,06:29:37,,,1,109393,8,8,7,3,14,13,9,16,11,4,,"14,2",1,1.555
SI_252,2016-03-08,06:29:50,,,1,121274,9,9,7,6,13,3,2,9,7,10,,"16,4",1,1.023
SI_252,2016-03-08,06:30:02,,,1,136604,10,10,7,14,12,11,1,15,3,4,,"4,6",1,4.486
