id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_229,2015-12-18,22:07:52,1450472872027,3,309817,1,1,7,4,8,11,16,13,9,2,,"5,5",1,1.575
SI_229,2015-12-18,22:08:04,1450472872027,3,323522,2,2,7,7,14,8,1,3,6,16,,"8,4",1,2.841
SI_229,2015-12-18,22:08:18,1450472872027,3,335847,3,3,7,15,6,9,7,16,11,10,,"5,4",1,1.475
SI_229,2015-12-18,22:08:30,1450472872027,3,348407,4,4,7,2,7,10,16,1,15,13,,"5,7",1,1.705
SI_229,2015-12-18,22:08:43,1450472872027,3,360563,5,5,7,2,3,11,9,13,4,10,,"3,2",1,1.31
SI_229,2015-12-18,22:08:55,1450472872027,3,377905,6,6,7,12,14,2,8,4,13,6,,"4,5",0,6.497
SI_229,2015-12-18,22:09:12,1450472872027,3,390313,7,7,7,9,3,2,10,8,6,11,,"9,3",1,1.552
SI_229,2015-12-18,22:09:24,1450472872027,3,402314,8,8,7,13,10,2,3,7,16,5,,"13,1",1,1.158
SI_229,2015-12-18,22:09:36,1450472872027,3,414597,9,9,7,13,9,7,4,10,11,6,,"9,5",1,1.43
SI_229,2015-12-18,22:09:49,1450472872027,3,427114,10,10,7,14,15,13,3,4,2,9,,"3,4",0,1.671
