id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_206,2016-02-12,06:56:25,1455256585187,2,152293,1,1,7,16,2,5,8,3,12,4,,"10,6",1,1.621
SI_206,2016-02-12,06:56:37,1455256585187,2,167037,2,2,7,2,7,1,9,3,15,13,,"1,3",0,3.862
SI_206,2016-02-12,06:56:52,1455256585187,2,183806,3,3,7,10,9,6,16,2,15,5,,"5,6",1,5.909
SI_206,2016-02-12,06:57:09,1455256585187,2,196540,4,4,7,2,13,1,5,16,7,12,,"3,2",1,1.844
SI_206,2016-02-12,06:57:21,1455256585187,2,209072,5,5,7,4,12,16,15,13,6,11,,"11,4",1,1.673
SI_206,2016-02-12,06:57:34,1455256585187,2,221743,6,6,7,12,14,1,2,10,6,9,,"9,7",1,1.814
SI_206,2016-02-12,06:57:47,1455256585187,2,235383,7,7,7,10,14,6,13,15,1,12,,"1,6",1,2.78
SI_206,2016-02-12,06:58:00,1455256585187,2,249389,8,8,7,8,9,14,11,5,15,12,,"5,5",0,3.154
SI_206,2016-02-12,06:58:14,1455256585187,2,261605,9,9,7,14,3,6,15,13,1,4,,"11,6",1,1.358
SI_206,2016-02-12,06:58:27,1455256585187,2,276058,10,10,7,2,16,14,5,15,7,1,,"2,1",1,3.597
