id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_433,2016-03-02,21:26:50,,,1,18711,1,1,7,3,11,15,14,6,16,9,,"15,3",1,2.186
SI_433,2016-03-02,21:27:03,,,1,31118,2,2,7,5,4,6,3,8,1,11,,"14,6",1,1.547
SI_433,2016-03-02,21:27:16,,,1,46634,3,3,7,6,1,8,3,15,12,7,,"14,6",1,4.664
SI_433,2016-03-02,21:27:31,,,1,58857,4,4,7,2,9,5,6,13,16,4,,"4,7",1,1.365
SI_433,2016-03-02,21:27:43,,,1,74818,5,5,7,16,5,1,11,8,2,13,,"5,2",0,5.109
SI_433,2016-03-02,21:27:59,,,1,87002,6,6,7,13,7,15,6,11,16,10,,"4,2",1,1.341
SI_433,2016-03-02,21:28:12,,,1,99069,7,7,7,6,10,13,11,15,1,12,,"15,5",1,1.214
SI_433,2016-03-02,21:28:24,,,1,110984,8,8,7,2,11,5,16,1,7,4,,"15,4",1,1.067
SI_433,2016-03-02,21:28:36,,,1,127328,9,9,7,12,16,3,5,6,1,9,,"6,5",1,5.497
SI_433,2016-03-02,21:28:52,,,1,145102,10,10,7,6,5,2,12,15,9,16,,"2,2",1,6.924
