id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_431,2016-01-27,16:19:10,1453907950217,2,153170,1,1,7,12,3,9,2,15,4,13,,"3,7",1,0.913
SI_431,2016-01-27,16:19:21,1453907950217,2,165494,2,2,7,5,3,16,4,15,2,13,,"3,2",0,1.482
SI_431,2016-01-27,16:19:34,1453907950217,2,177863,3,3,7,11,9,15,10,6,7,8,,"1,3",1,1.517
SI_431,2016-01-27,16:19:46,1453907950217,2,190300,4,4,7,3,1,7,12,11,15,4,,"14,5",1,1.598
SI_431,2016-01-27,16:19:59,1453907950217,2,202529,5,5,7,14,11,2,12,4,3,10,,"11,1",1,1.383
SI_431,2016-01-27,16:20:11,1453907950217,2,215311,6,6,7,13,4,10,1,16,15,5,,"11,6",0,1.94
SI_431,2016-01-27,16:20:24,1453907950217,2,227847,7,7,7,1,11,7,4,8,2,15,,"2,6",0,1.693
SI_431,2016-01-27,16:20:36,1453907950217,2,240363,8,8,7,4,5,13,14,10,1,16,,"2,7",1,1.671
SI_431,2016-01-27,16:20:49,1453907950217,2,255779,9,9,7,14,9,11,15,16,12,4,,"11,3",0,4.571
SI_431,2016-01-27,16:21:04,1453907950217,2,270097,10,10,7,11,8,1,2,14,16,9,,"11,1",0,3.479
