id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_179,2015-10-19,16:41:35,1445265695674,1,18713,1,1,7,14,12,2,6,1,9,4,,"13,4",1,2.14
SI_179,2015-10-19,16:41:48,1445265695674,1,31427,2,2,7,6,14,15,10,1,9,16,,"10,4",1,1.865
SI_179,2015-10-19,16:42:01,1445265695674,1,44333,3,3,7,7,5,4,13,3,14,11,,"3,5",0,2.052
SI_179,2015-10-19,16:42:14,1445265695674,1,57038,4,4,7,1,16,5,15,12,10,2,,"10,7",1,1.859
SI_179,2015-10-19,16:42:27,1445265695674,1,69008,5,5,7,2,1,15,16,14,6,12,,"7,4",1,1.123
SI_179,2015-10-19,16:42:38,1445265695674,1,81181,6,6,7,10,5,14,8,15,13,16,,"12,5",1,1.321
SI_179,2015-10-19,16:42:51,1445265695674,1,94420,7,7,7,6,11,2,4,14,7,15,,"7,6",1,2.39
SI_179,2015-10-19,16:43:04,1445265695674,1,106517,8,8,7,9,6,4,15,10,1,3,,"5,3",1,1.248
SI_179,2015-10-19,16:43:16,1445265695674,1,119222,9,9,7,6,1,10,16,15,12,5,,"5,7",1,1.87
SI_179,2015-10-19,16:43:29,1445265695674,1,131478,10,10,7,12,16,9,6,7,8,3,,"12,7",1,1.411
