id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_264,2016-03-30,14:27:34,,,1,17843,1,1,7,5,6,3,12,9,10,13,,"13,3",1,1.326
SI_264,2016-03-30,14:27:46,,,1,29977,2,2,7,5,8,14,6,7,13,10,,"5,1",1,1.24
SI_264,2016-03-30,14:27:58,,,1,44445,3,3,7,7,12,8,11,9,13,1,,"8,3",1,3.598
SI_264,2016-03-30,14:28:13,,,1,56761,4,4,7,11,5,14,13,15,8,16,,"13,2",0,1.459
SI_264,2016-03-30,14:28:25,,,1,69090,5,5,7,1,9,6,12,11,16,15,,"13,3",1,1.48
SI_264,2016-03-30,14:28:37,,,1,82942,6,6,7,15,6,3,5,8,13,7,,"2,2",0,2.999
SI_264,2016-03-30,14:28:51,,,1,95580,7,7,7,1,9,15,16,12,7,13,,"9,2",0,1.785
SI_264,2016-03-30,14:29:04,,,1,107491,8,8,7,9,6,4,5,11,2,15,,"12,7",1,1.069
SI_264,2016-03-30,14:29:16,,,1,119722,9,9,7,3,4,13,5,15,7,6,,"3,6",1,1.379
SI_264,2016-03-30,14:29:28,,,1,133146,10,10,7,8,2,15,7,4,11,10,,"11,4",1,2.575
