id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_257,2016-03-01,11:40:01,,,4,446277,1,1,7,9,10,4,2,11,1,6,,"10,6",1,1.4
SI_257,2016-03-01,11:40:13,,,4,458297,2,2,7,16,5,1,6,10,11,4,,"16,1",1,1.054
SI_257,2016-03-01,11:40:25,,,4,470846,3,3,7,8,15,6,3,16,4,5,,"6,1",1,1.585
SI_257,2016-03-01,11:40:37,,,4,486290,4,4,7,10,5,14,6,4,8,12,,"3,6",0,4.486
SI_257,2016-03-01,11:40:53,,,4,499174,5,5,7,8,7,4,3,9,16,2,,"4,3",1,1.929
SI_257,2016-03-01,11:41:06,,,4,515559,6,6,7,8,14,3,4,15,6,5,,"8,1",1,5.404
SI_257,2016-03-01,11:41:22,,,4,527753,7,7,7,5,16,4,11,1,2,8,,"14,3",1,1.22
SI_257,2016-03-01,11:41:34,,,4,539922,8,8,7,6,9,5,10,8,4,13,,"6,5",1,1.161
SI_257,2016-03-01,11:41:47,,,4,552535,9,9,7,11,4,2,10,5,14,1,,"5,5",0,1.655
SI_257,2016-03-01,11:41:59,,,4,565184,10,10,7,15,12,2,13,11,1,14,,"12,2",1,1.695
