id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_175,2015-11-18,17:13:33,1447863213971,4,404312,1,1,7,4,2,7,10,16,6,3,,"7,3",1,6.526
SI_175,2015-11-18,17:13:51,1447863213971,4,417633,2,2,7,8,1,6,16,9,13,15,,"9,1",1,2.473
SI_175,2015-11-18,17:14:04,1447863213971,4,430797,3,3,7,5,6,12,10,2,14,15,,"3,1",1,2.32
SI_175,2015-11-18,17:14:17,1447863213971,4,444370,4,4,7,12,10,9,15,16,2,5,,"2,2",1,2.727
SI_175,2015-11-18,17:14:31,1447863213971,4,459762,5,5,7,2,4,15,6,9,5,16,,"4,2",0,4.55
SI_175,2015-11-18,17:14:46,1447863213971,4,472097,6,6,7,3,4,16,1,2,15,12,,"12,7",1,1.489
SI_175,2015-11-18,17:14:59,1447863213971,4,484959,7,7,7,2,8,4,15,5,9,13,,"12,6",1,2.021
SI_175,2015-11-18,17:15:12,1447863213971,4,498150,8,8,7,7,11,15,16,6,1,3,,"13,1",1,2.349
SI_175,2015-11-18,17:15:25,1447863213971,4,511874,9,9,7,16,11,15,6,4,3,13,,"14,1",1,2.885
SI_175,2015-11-18,17:15:38,1447863213971,4,524659,10,10,7,12,16,3,14,10,5,11,,"9,3",1,1.932
