id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_417,2016-02-24,22:38:09,1456349889173,4,431600,1,1,7,11,6,15,5,8,2,7,,"13,2",1,1.28
SI_417,2016-02-24,22:38:21,1456349889173,4,443789,2,2,7,15,6,4,9,10,5,16,,"5,6",1,1.342
SI_417,2016-02-24,22:38:33,1456349889173,4,458341,3,3,7,14,16,15,8,13,11,1,,"15,3",1,3.699
SI_417,2016-02-24,22:38:48,1456349889173,4,471527,4,4,7,4,2,10,16,12,8,9,,"10,3",0,2.343
SI_417,2016-02-24,22:39:01,1456349889173,4,483437,5,5,7,2,16,14,15,7,5,1,,"1,7",1,1.058
SI_417,2016-02-24,22:39:13,1456349889173,4,495508,6,6,7,11,4,12,1,6,14,15,,"14,6",1,1.209
SI_417,2016-02-24,22:39:25,1456349889173,4,507645,7,7,7,4,9,5,14,3,16,2,,"13,1",1,1.282
SI_417,2016-02-24,22:39:37,1456349889173,4,520976,8,8,7,16,6,3,12,9,2,13,,"16,1",1,2.474
SI_417,2016-02-24,22:39:50,1456349889173,4,535443,9,9,7,2,7,13,15,1,5,8,,"10,6",0,3.61
SI_417,2016-02-24,22:40:05,1456349889173,4,548480,10,10,7,3,2,13,1,15,8,16,,"13,3",1,2.179
