id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_270,2016-03-15,11:30:10,,,5,537481,1,1,7,10,16,11,8,7,15,13,,"8,1",1,1.319
SI_270,2016-03-15,11:30:23,,,5,551234,2,2,7,7,8,1,11,5,16,9,,"12,3",1,2.903
SI_270,2016-03-15,11:30:36,,,5,565529,3,3,7,12,13,7,16,9,8,6,,"16,4",1,3.458
SI_270,2016-03-15,11:30:51,,,5,578570,4,4,7,9,2,6,4,10,5,16,,"2,2",0,2.193
SI_270,2016-03-15,11:31:04,,,5,591170,5,5,7,11,4,12,10,3,2,14,,"16,6",1,1.737
SI_270,2016-03-15,11:31:16,,,5,603130,6,6,7,8,1,13,10,14,2,15,,"3,1",1,1.106
SI_270,2016-03-15,11:31:28,,,5,615837,7,7,7,8,2,9,11,3,14,6,,"3,2",1,1.832
SI_270,2016-03-15,11:31:41,,,5,628726,8,8,7,5,9,14,8,12,4,16,,"14,1",0,2.012
SI_270,2016-03-15,11:31:54,,,5,640810,9,9,7,4,10,7,14,2,6,3,,"4,1",1,1.231
SI_270,2016-03-15,11:32:06,,,5,652762,10,10,7,2,5,7,11,15,10,9,,"2,1",1,1.092
