id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_276,2016-03-23,11:30:15,,,1,17948,1,1,7,16,8,2,3,12,5,13,,"13,7",1,1.364
SI_276,2016-03-23,11:30:27,,,1,33005,2,2,7,13,15,10,6,7,5,8,,"10,5",1,4.127
SI_276,2016-03-23,11:30:42,,,1,45221,3,3,7,16,2,3,15,11,6,7,,"16,1",1,1.309
SI_276,2016-03-23,11:30:54,,,1,57902,4,4,7,14,1,5,3,7,11,10,,"11,3",1,1.779
SI_276,2016-03-23,11:31:07,,,1,71757,5,5,7,14,9,2,10,4,7,16,,"10,4",1,2.916
SI_276,2016-03-23,11:31:21,,,1,85871,6,6,7,10,4,5,3,8,9,13,,"2,4",1,3.189
SI_276,2016-03-23,11:31:35,,,1,99456,7,7,7,12,16,4,9,7,15,6,,"15,7",1,2.664
SI_276,2016-03-23,11:31:48,,,1,113309,8,8,7,12,10,2,14,7,3,4,,"2,3",1,2.931
SI_276,2016-03-23,11:32:02,,,1,125658,9,9,7,11,8,2,6,9,1,10,,"10,7",0,1.423
SI_276,2016-03-23,11:32:15,,,1,137800,10,10,7,11,3,15,7,10,1,4,,"16,2",1,1.202
