id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_188,2015-10-12,17:17:34,1444663054805,5,511760,1,1,7,3,6,15,4,1,7,10,,"1,5",1,1.144
SI_188,2015-10-12,17:17:47,1444663054805,5,525001,2,2,7,9,15,8,6,1,7,11,,"6,4",0,2.179
SI_188,2015-10-12,17:18:00,1444663054805,5,539176,3,3,7,15,13,4,9,6,10,1,,"6,5",1,3.118
SI_188,2015-10-12,17:18:14,1444663054805,5,551335,4,4,7,16,6,7,10,13,8,12,,"16,1",1,1.116
SI_188,2015-10-12,17:18:26,1444663054805,5,563524,5,5,7,12,9,13,4,6,11,10,,"9,1",1,1.129
SI_188,2015-10-12,17:18:38,1444663054805,5,576464,6,6,7,1,8,9,3,6,13,4,,"13,6",0,1.846
SI_188,2015-10-12,17:18:51,1444663054805,5,589154,7,7,7,11,7,14,5,6,15,1,,"9,5",1,1.639
SI_188,2015-10-12,17:19:04,1444663054805,5,602090,8,8,7,4,13,5,9,8,3,1,,"9,4",1,1.859
SI_188,2015-10-12,17:19:17,1444663054805,5,614237,9,9,7,10,1,7,9,12,15,13,,"10,7",1,1.075
SI_188,2015-10-12,17:19:29,1444663054805,5,626715,10,10,7,1,9,4,13,8,11,3,,"9,2",0,1.389
