id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_229,2015-12-19,16:12:45,1450537965553,3,286206,1,1,7,3,9,5,4,1,10,12,,"5,3",1,1.389
SI_229,2015-12-19,16:12:57,1450537965553,3,298339,2,2,7,10,16,3,11,14,7,1,,"4,1",1,1.272
SI_229,2015-12-19,16:13:09,1450537965553,3,310752,3,3,7,4,13,15,9,2,8,16,,"2,5",0,1.564
SI_229,2015-12-19,16:13:22,1450537965553,3,322653,4,4,7,2,13,7,3,12,14,4,,"6,6",1,1.047
SI_229,2015-12-19,16:13:34,1450537965553,3,337452,5,5,7,12,14,9,8,1,7,6,,"1,5",1,3.955
SI_229,2015-12-19,16:13:49,1450537965553,3,349837,6,6,7,9,12,4,11,16,8,6,,"1,2",1,1.535
SI_229,2015-12-19,16:14:01,1450537965553,3,362061,7,7,7,7,9,8,11,14,12,10,,"7,1",0,1.379
SI_229,2015-12-19,16:14:13,1450537965553,3,374052,8,8,7,12,9,15,14,8,6,13,,"15,3",1,1.144
SI_229,2015-12-19,16:14:25,1450537965553,3,386369,9,9,7,14,6,7,1,12,3,13,,"15,7",1,1.472
SI_229,2015-12-19,16:14:37,1450537965553,3,398192,10,10,7,1,7,16,15,14,8,13,,"1,3",1,0.977
