id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_162,2015-05-27,08:12:54,1432707174293,4,408608,1,1,7,2,10,5,12,6,8,9,,"12,6",0,3.112
SI_162,2015-05-27,08:13:08,1432707174293,4,421029,2,2,7,7,3,9,11,6,4,15,,"11,4",0,1.517
SI_162,2015-05-27,08:13:20,1432707174293,4,433464,3,3,7,12,8,15,5,7,14,16,,"2,2",1,1.588
SI_162,2015-05-27,08:13:33,1432707174293,4,447681,4,4,7,16,8,7,15,3,13,12,,"15,3",0,3.348
SI_162,2015-05-27,08:13:47,1432707174293,4,462635,5,5,7,13,5,4,12,1,8,11,,"12,4",1,4.052
SI_162,2015-05-27,08:14:02,1432707174293,4,475528,6,6,7,9,5,12,15,16,11,8,,"9,1",0,1.977
SI_162,2015-05-27,08:14:15,1432707174293,4,487938,7,7,7,3,2,4,7,9,13,16,,"13,1",1,1.502
SI_162,2015-05-27,08:14:27,1432707174293,4,500199,8,8,7,7,14,13,4,11,9,2,,"8,2",0,1.376
SI_162,2015-05-27,08:14:39,1432707174293,4,512612,9,9,7,1,12,14,11,9,15,16,,"9,5",1,1.548
SI_162,2015-05-27,08:14:52,1432707174293,4,524726,10,10,7,2,15,7,1,11,6,4,,"16,4",0,1.197
