id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_222,2015-12-04,16:21:39,1449242499295,1,18025,1,1,7,10,7,5,14,8,3,2,,"16,1",1,1.494
SI_222,2015-12-04,16:21:51,1449242499295,1,30511,2,2,7,11,10,4,1,13,14,5,,"11,3",0,1.639
SI_222,2015-12-04,16:22:04,1449242499295,1,42895,3,3,7,15,13,16,6,3,5,14,,"3,1",0,1.537
SI_222,2015-12-04,16:22:16,1449242499295,1,55778,4,4,7,5,3,1,16,10,12,11,,"3,2",1,2.04
SI_222,2015-12-04,16:22:29,1449242499295,1,68549,5,5,7,1,3,13,10,11,5,6,,"6,7",1,1.931
SI_222,2015-12-04,16:22:42,1449242499295,1,81924,6,6,7,2,15,14,3,5,4,10,,"4,7",0,2.527
SI_222,2015-12-04,16:22:55,1449242499295,1,94906,7,7,7,11,7,6,13,5,8,3,,"12,3",1,2.13
SI_222,2015-12-04,16:23:08,1449242499295,1,107528,8,8,7,8,6,2,13,7,4,16,,"16,7",1,1.775
SI_222,2015-12-04,16:23:21,1449242499295,1,119959,9,9,7,8,13,1,5,3,10,4,,"3,5",1,1.581
SI_222,2015-12-04,16:23:33,1449242499295,1,132197,10,10,7,11,4,8,6,9,12,7,,"14,4",1,1.397
