id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_122,2015-04-08,22:35:19,1428525319356,1,18226,1,1,7,12,15,7,9,2,1,5,,"1,6",1,1.71
SI_122,2015-04-08,22:35:31,1428525319356,1,32880,2,2,7,16,7,12,9,1,15,13,,"13,4",1,3.799
SI_122,2015-04-08,22:35:46,1428525319356,1,47086,3,3,7,8,6,12,7,14,13,3,,"9,5",1,3.361
SI_122,2015-04-08,22:36:00,1428525319356,1,59402,4,4,7,4,8,2,10,9,7,12,,"12,7",1,1.47
SI_122,2015-04-08,22:36:13,1428525319356,1,72180,5,5,7,13,9,11,1,10,2,15,,"1,4",1,1.933
SI_122,2015-04-08,22:36:25,1428525319356,1,87097,6,6,7,3,4,1,13,7,11,15,,"6,5",1,4.069
SI_122,2015-04-08,22:36:40,1428525319356,1,100563,7,7,7,15,13,12,7,2,3,11,,"10,3",0,2.621
SI_122,2015-04-08,22:36:54,1428525319356,1,113979,8,8,7,9,8,7,1,6,11,10,,"9,3",1,2.574
SI_122,2015-04-08,22:37:07,1428525319356,1,128712,9,9,7,2,16,10,3,7,15,5,,"16,3",0,3.888
SI_122,2015-04-08,22:37:22,1428525319356,1,141595,10,10,7,10,5,3,16,6,1,13,,"13,1",1,2.037
