id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_241,2016-01-26,17:31:02,1453825862395,3,298127,1,1,7,10,1,6,12,13,5,9,,"4,3",1,2.385
SI_241,2016-01-26,17:31:15,1453825862395,3,311962,2,2,7,11,4,7,8,3,6,5,,"10,5",0,2.978
SI_241,2016-01-26,17:31:29,1453825862395,3,324820,3,3,7,10,6,4,5,11,13,2,,"11,5",1,2.002
SI_241,2016-01-26,17:31:42,1453825862395,3,339211,4,4,7,10,8,2,3,1,9,12,,"8,4",0,3.522
SI_241,2016-01-26,17:31:56,1453825862395,3,352878,5,5,7,12,9,16,6,5,2,15,,"11,5",1,2.812
SI_241,2016-01-26,17:32:10,1453825862395,3,369418,6,6,7,7,13,16,1,14,12,8,,"11,6",1,5.655
SI_241,2016-01-26,17:32:26,1453825862395,3,382158,7,7,7,16,8,13,5,2,6,1,,"1,7",1,1.875
SI_241,2016-01-26,17:32:39,1453825862395,3,395120,8,8,7,2,12,13,9,4,14,7,,"11,7",1,2.101
SI_241,2016-01-26,17:32:52,1453825862395,3,408123,9,9,7,15,4,5,6,16,9,12,,"2,4",1,2.149
SI_241,2016-01-26,17:33:05,1453825862395,3,420912,10,10,7,2,8,6,14,1,16,13,,"15,7",1,1.932
