id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_292,2016-05-25,15:01:50,,,3,281911,1,1,7,3,6,10,16,2,1,15,,"3,7",1,1.598
SI_292,2016-05-25,15:02:03,,,3,293963,2,2,7,3,1,2,5,9,11,8,,"5,4",1,1.108
SI_292,2016-05-25,15:02:15,,,3,307159,3,3,7,5,6,16,4,3,7,15,,"7,5",1,2.251
SI_292,2016-05-25,15:02:28,,,3,320289,4,4,7,3,5,6,4,11,1,13,,"16,5",1,2.157
SI_292,2016-05-25,15:02:41,,,3,332688,5,5,7,4,1,6,13,15,8,3,,"7,2",0,1.447
SI_292,2016-05-25,15:02:53,,,3,344952,6,6,7,8,16,1,3,14,7,4,,"9,1",0,1.322
SI_292,2016-05-25,15:03:06,,,3,357307,7,7,7,2,4,9,6,11,7,12,,"6,4",1,1.415
SI_292,2016-05-25,15:03:18,,,3,369752,8,8,7,16,7,5,10,4,14,15,,"10,4",0,1.494
SI_292,2016-05-25,15:03:31,,,3,382108,9,9,7,4,7,5,13,15,16,6,,"13,4",1,1.416
SI_292,2016-05-25,15:03:43,,,3,394782,10,10,7,12,3,5,13,8,11,1,,"3,3",0,1.728
