id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_136,2015-04-16,22:14:50,1429215290780,4,427693,1,1,7,8,2,5,15,9,6,11,,"6,6",0,8.187
SI_136,2015-04-16,22:15:09,1429215290780,4,440281,2,2,7,14,3,10,15,5,4,12,,"4,6",1,1.688
SI_136,2015-04-16,22:15:22,1429215290780,4,453163,3,3,7,12,15,11,16,2,4,13,,"7,6",1,1.912
SI_136,2015-04-16,22:15:35,1429215290780,4,466474,4,4,7,3,15,10,8,1,9,4,,"3,5",1,2.371
SI_136,2015-04-16,22:15:48,1429215290780,4,480332,5,5,7,16,2,13,11,3,14,5,,"13,3",1,2.938
SI_136,2015-04-16,22:16:02,1429215290780,4,495384,6,6,7,12,6,10,4,13,3,5,,"2,1",0,4.161
SI_136,2015-04-16,22:16:17,1429215290780,4,508047,7,7,7,13,6,4,15,14,9,3,,"3,7",1,1.747
SI_136,2015-04-16,22:16:30,1429215290780,4,522744,8,8,7,6,9,3,1,11,13,5,,"9,2",0,3.753
SI_136,2015-04-16,22:16:44,1429215290780,4,535257,9,9,7,1,7,12,3,10,4,5,,"1,1",1,1.612
SI_136,2015-04-16,22:16:57,1429215290780,4,548500,10,10,7,2,10,9,4,7,8,14,,"12,6",1,2.326
