id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_202,2015-10-16,16:40:05,1445006405497,5,657338,1,1,7,3,8,5,15,13,1,10,,"3,2",1,2.432
SI_202,2015-10-16,16:40:18,1445006405497,5,671748,2,2,7,5,3,9,6,14,7,16,,"14,5",1,3.491
SI_202,2015-10-16,16:40:33,1445006405497,5,686173,3,3,7,1,9,14,5,2,4,16,,"5,4",1,3.49
SI_202,2015-10-16,16:40:47,1445006405497,5,702213,4,4,7,10,4,2,1,14,11,5,,"1,4",0,5.126
SI_202,2015-10-16,16:41:03,1445006405497,5,714265,5,5,7,15,14,9,13,1,16,5,,"1,5",1,1.136
SI_202,2015-10-16,16:41:15,1445006405497,5,726696,6,6,7,6,8,15,9,11,13,4,,"4,7",1,1.482
SI_202,2015-10-16,16:41:28,1445006405497,5,740654,7,7,7,9,10,3,12,2,1,5,,"5,7",1,3.036
SI_202,2015-10-16,16:41:42,1445006405497,5,753928,8,8,7,13,15,4,14,6,1,16,,"10,1",0,2.304
SI_202,2015-10-16,16:41:55,1445006405497,5,768149,9,9,7,9,15,13,6,7,4,12,,"13,3",1,3.267
SI_202,2015-10-16,16:42:09,1445006405497,5,784909,10,10,7,10,1,9,2,6,3,4,,"10,1",1,5.818
