id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_154,2015-06-17,07:33:20,1434519200830,2,166931,1,1,7,10,1,16,15,6,14,3,,"3,2",1,1.862
SI_154,2015-06-17,07:33:33,1434519200830,2,180610,2,2,7,1,9,10,4,15,16,14,,"2,2",1,2.811
SI_154,2015-06-17,07:33:47,1434519200830,2,194226,3,3,7,1,10,5,8,12,4,11,,"2,6",1,2.725
SI_154,2015-06-17,07:34:00,1434519200830,2,207591,4,4,7,8,9,14,5,12,11,4,,"14,3",1,2.51
SI_154,2015-06-17,07:34:14,1434519200830,2,219876,5,5,7,10,2,6,4,5,14,12,,"3,7",1,1.428
SI_154,2015-06-17,07:34:26,1434519200830,2,232595,6,6,7,6,1,14,7,10,16,4,,"8,3",1,1.866
SI_154,2015-06-17,07:34:39,1434519200830,2,246077,7,7,7,5,7,4,13,14,10,12,,"14,5",0,2.622
SI_154,2015-06-17,07:34:52,1434519200830,2,259529,8,8,7,8,12,10,14,2,9,16,,"6,3",1,2.591
SI_154,2015-06-17,07:35:06,1434519200830,2,272587,9,9,7,15,10,9,12,3,5,14,,"12,1",1,2.202
SI_154,2015-06-17,07:35:19,1434519200830,2,285340,10,10,7,11,13,15,7,10,8,6,,"6,7",1,1.899
