id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_281,2016-04-09,10:28:31,,,1,18043,1,1,7,7,5,10,16,1,13,12,,"1,2",1,1.473
SI_281,2016-04-09,10:28:43,,,1,30551,2,2,7,13,8,16,12,2,5,11,,"3,3",1,1.56
SI_281,2016-04-09,10:28:56,,,1,44242,3,3,7,8,6,12,11,4,7,2,,"7,6",1,2.76
SI_281,2016-04-09,10:29:10,,,1,56901,4,4,7,6,15,12,16,2,10,3,,"3,7",1,1.722
SI_281,2016-04-09,10:29:22,,,1,69720,5,5,7,8,16,13,12,9,6,11,,"15,4",1,1.921
SI_281,2016-04-09,10:29:35,,,1,82841,6,6,7,3,6,14,13,2,7,15,,"2,5",1,2.162
SI_281,2016-04-09,10:29:48,,,1,98724,7,7,7,16,1,6,11,4,15,5,,"13,7",1,4.951
SI_281,2016-04-09,10:30:04,,,1,115486,8,8,7,4,16,6,1,9,2,12,,"2,6",1,5.842
SI_281,2016-04-09,10:30:21,,,1,129424,9,9,7,4,11,15,16,12,10,5,,"10,6",1,3.078
SI_281,2016-04-09,10:30:35,,,1,142054,10,10,7,3,5,6,8,13,15,9,,"13,4",1,1.705
