id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,1,1,1,1,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,2,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,3,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,4,1,1,0,,0
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,5,1,1,1,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,6,1,1,1,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,7,1,1,0,,0
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,8,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,9,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,10,1,1,0,,0
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,11,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,12,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,13,1,1,0,,0
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,14,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,15,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,16,1,1,1,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,17,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,18,1,1,0,,0
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,19,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,20,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,21,1,1,0,,0
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,22,0,1,0,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,23,1,1,1,,1
Sl_164_res,2015-06-08,23:30:43,1433798690461,5,954722,1,2,24,1,1,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,1,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,2,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,3,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,4,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,5,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,6,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,7,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,8,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,9,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,10,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,11,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,12,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,13,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,14,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,15,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,16,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,17,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,18,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,19,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,20,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,21,0,2,0,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,22,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,23,1,2,1,,1
Sl_164_res,2015-06-08,23:31:44,1433798690461,5,1015719,2,2,24,0,2,0,,1
