id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,1,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,2,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,3,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,4,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,5,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,6,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,7,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,8,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,9,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,10,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,11,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,12,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,13,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,14,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,15,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,16,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,17,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,18,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,19,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,20,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,21,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,22,0,1,0,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,23,1,1,1,,1
SI_285,2016-05-04,10:34:51,,,1,48776,1,2,24,1,1,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,1,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,2,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,3,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,4,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,5,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,6,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,7,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,8,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,9,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,10,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,11,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,12,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,13,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,14,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,15,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,16,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,17,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,18,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,19,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,20,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,21,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,22,1,2,1,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,23,0,2,0,,1
SI_285,2016-05-04,10:35:38,,,1,95264,2,2,24,0,2,0,,1
