id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,1,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,2,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,3,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,4,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,5,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,6,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,7,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,8,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,9,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,10,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,11,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,12,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,13,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,14,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,15,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,16,1,1,0,,0
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,17,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,18,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,19,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,20,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,21,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,22,0,1,0,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,23,1,1,1,,1
SI_106_2,2015-02-27,08:10:15,1425020969400,3,278904,1,2,24,0,1,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,1,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,2,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,3,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,4,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,5,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,6,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,7,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,8,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,9,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,10,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,11,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,12,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,13,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,14,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,15,1,2,0,,0
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,16,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,17,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,18,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,19,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,20,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,21,0,2,0,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,22,1,2,1,,1
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,23,1,2,0,,0
SI_106_2,2015-02-27,08:11:06,1425020969400,3,330092,2,2,24,1,2,1,,1
