id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,1,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,2,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,3,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,4,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,5,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,6,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,7,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,8,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,9,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,10,0,1,1,,0
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,11,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,12,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,13,0,1,1,,0
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,14,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,15,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,16,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,17,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,18,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,19,0,1,0,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,20,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,21,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,22,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,23,1,1,1,,1
SI_297,2016-04-24,20:34:58,,,2,237211,1,10,24,1,1,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,1,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,2,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,3,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,4,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,5,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,6,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,7,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,8,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,9,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,10,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,11,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,12,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,13,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,14,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,15,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,16,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,17,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,18,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,19,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,20,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,21,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,22,0,2,0,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,23,1,2,1,,1
SI_297,2016-04-24,20:36:12,,,2,310944,2,10,24,0,2,0,,1
