id,date,time,t0,order_of_test,time_start_battery,order_in_test,word_pool,word,endcoding,recall_session,remember,confidence,correct
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,1,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,2,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,3,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,4,0,1,1,,0
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,5,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,6,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,7,1,1,0,,0
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,8,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,9,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,10,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,11,0,1,1,,0
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,12,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,13,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,14,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,15,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,16,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,17,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,18,0,1,0,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,19,1,1,0,,0
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,20,1,1,0,,0
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,21,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,22,0,1,1,,0
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,23,1,1,1,,1
Sl_203,2015-10-27,07:06:19,1445925907260,3,365833,1,6,24,1,1,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,1,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,2,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,3,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,4,0,2,1,,0
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,5,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,6,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,7,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,8,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,9,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,10,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,11,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,12,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,13,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,14,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,15,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,16,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,17,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,18,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,19,1,2,0,,0
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,20,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,21,0,2,0,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,22,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,23,1,2,1,,1
Sl_203,2015-10-27,07:07:28,1445925907260,3,435139,2,6,24,1,2,1,,1
