id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_216,2015-11-11,23:17:02,1447280222826,3,303148,1,p,1,464,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:06,1447280222826,3,307679,2,p,1,410,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:10,1447280222826,3,312399,3,p,1,406,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:15,1447280222826,3,315146,4,p,1,504,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:18,1447280222826,3,320079,5,p,1,418,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:23,1447280222826,3,324529,6,p,1,889,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:27,1447280222826,3,329895,7,p,1,426,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:32,1447280222826,3,332862,8,p,1,562,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:35,1447280222826,3,335864,9,p,1,432,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:38,1447280222826,3,338530,10,p,1,442,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:41,1447280222826,3,343245,11,p,1,452,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:46,1447280222826,3,347513,12,p,1,482,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:50,1447280222826,3,350495,13,p,1,487,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:53,1447280222826,3,354295,14,p,1,477,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:17:57,1447280222826,3,359162,15,p,1,405,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:02,1447280222826,3,362479,16,p,1,976,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:05,1447280222826,3,366465,17,p,1,425,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:09,1447280222826,3,369996,18,p,1,443,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:13,1447280222826,3,375379,19,p,1,460,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:18,1447280222826,3,379312,20,p,1,431,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:22,1447280222826,3,384082,21,p,1,636,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:27,1447280222826,3,389445,22,p,1,458,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:32,1447280222826,3,393195,23,p,1,583,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:36,1447280222826,3,396345,24,p,1,481,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:39,1447280222826,3,399596,25,p,1,448,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:42,1447280222826,3,403529,26,p,1,509,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:46,1447280222826,3,407345,27,p,1,502,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:50,1447280222826,3,412563,28,p,1,459,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:18:55,1447280222826,3,417279,29,p,1,912,,516.517241379,460,151.371732757
Sl_216,2015-11-11,23:19:00,1447280222826,3,419856,30,p,0,,,516.517241379,460,151.371732757
