id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
155,2015-05-20,22:53:15,1432155195853,4,379916,1,p,1,431,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:19,1432155195853,4,385076,2,p,1,412,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:24,1432155195853,4,387976,3,p,1,472,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:27,1432155195853,4,390710,4,p,1,371,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:30,1432155195853,4,395576,5,p,1,599,1,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:34,1432155195853,4,398910,6,p,1,425,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:38,1432155195853,4,403460,7,p,1,409,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:42,1432155195853,4,407659,8,p,1,375,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:47,1432155195853,4,412944,9,p,1,415,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:52,1432155195853,4,416576,10,p,1,415,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:55,1432155195853,4,420360,11,p,1,443,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:53:59,1432155195853,4,423059,12,p,1,434,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:02,1432155195853,4,427760,13,p,1,534,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:07,1432155195853,4,430977,14,p,1,456,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:10,1432155195853,4,434510,15,p,1,459,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:13,1432155195853,4,439660,16,p,1,441,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:19,1432155195853,4,443926,17,p,1,461,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:23,1432155195853,4,448094,18,p,1,405,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:27,1432155195853,4,452661,19,p,1,426,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:32,1432155195853,4,457308,20,p,1,439,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:36,1432155195853,4,460593,21,p,1,575,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:39,1432155195853,4,465976,22,p,1,393,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:45,1432155195853,4,469110,23,p,1,641,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:48,1432155195853,4,472626,24,p,1,417,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:52,1432155195853,4,476860,25,p,1,380,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:54:56,1432155195853,4,480744,26,p,1,685,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:55:00,1432155195853,4,484026,27,p,1,414,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:55:03,1432155195853,4,487991,28,p,1,366,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:55:07,1432155195853,4,490624,29,p,1,475,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:55:10,1432155195853,4,495291,30,p,1,384,,451.733333333,428.5,79.0734853915
155,2015-05-20,22:55:14,1432155195853,4,496582,31,p,0,,,451.733333333,428.5,79.0734853915
