id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_181,2015-10-10,21:08:26,1444504106568,2,156288,1,p,1,561,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:08:31,1444504106568,2,161382,2,p,1,380,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:08:36,1444504106568,2,165557,3,p,1,431,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:08:40,1444504106568,2,170363,4,p,1,421,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:08:45,1444504106568,2,175237,5,p,1,413,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:08:50,1444504106568,2,180497,6,p,1,782,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:08:55,1444504106568,2,185262,7,p,1,446,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:00,1444504106568,2,188338,8,p,1,616,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:03,1444504106568,2,190942,9,p,1,428,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:06,1444504106568,2,194420,10,p,1,407,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:09,1444504106568,2,199260,11,p,1,400,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:14,1444504106568,2,202780,12,p,1,424,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:18,1444504106568,2,206632,13,p,1,409,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:21,1444504106568,2,209636,14,p,1,428,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:24,1444504106568,2,214133,15,p,1,415,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:29,1444504106568,2,219867,16,p,1,751,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:35,1444504106568,2,223410,17,p,1,431,1,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:38,1444504106568,2,227884,18,p,1,386,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:43,1444504106568,2,232219,19,p,1,394,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:47,1444504106568,2,235204,20,p,1,436,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:50,1444504106568,2,239225,21,p,1,385,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:54,1444504106568,2,241734,22,p,1,420,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:09:57,1444504106568,2,246923,23,p,1,366,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:02,1444504106568,2,252274,24,p,1,375,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:07,1444504106568,2,254824,25,p,1,420,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:10,1444504106568,2,257280,26,p,1,403,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:12,1444504106568,2,260089,27,p,1,373,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:15,1444504106568,2,264012,28,p,1,399,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:19,1444504106568,2,269393,29,p,1,759,,457.206896552,420,117.761374734
SI_181,2015-10-10,21:10:24,1444504106568,2,271370,30,p,0,,1,457.206896552,420,117.761374734
