id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
117,2015-04-10,00:14:23,1.43E+12,2,175443,1,p,0,,,600.4,504.5,261.5544133
117,2015-04-10,00:14:33,1.43E+12,2,181649,2,p,1,489,,600.4,504.5,261.5544133
117,2015-04-10,00:14:39,1.43E+12,2,184970,3,p,1,977,,600.4,504.5,261.5544133
117,2015-04-10,00:14:42,1.43E+12,2,190870,4,p,1,538,,600.4,504.5,261.5544133
117,2015-04-10,00:14:48,1.43E+12,2,197095,5,p,1,422,,600.4,504.5,261.5544133
117,2015-04-10,00:14:55,1.43E+12,2,200696,6,p,1,520,,600.4,504.5,261.5544133
117,2015-04-10,00:14:58,1.43E+12,2,204366,7,p,1,473,,600.4,504.5,261.5544133
117,2015-04-10,00:15:02,1.43E+12,2,209694,8,p,1,1187,,600.4,504.5,261.5544133
117,2015-04-10,00:15:07,1.43E+12,2,212999,9,p,1,522,,600.4,504.5,261.5544133
117,2015-04-10,00:15:10,1.43E+12,2,219793,10,p,1,443,,600.4,504.5,261.5544133
117,2015-04-10,00:15:17,1.43E+12,2,223310,11,p,1,433,,600.4,504.5,261.5544133
117,2015-04-10,00:15:21,1.43E+12,2,226682,12,p,0,,,600.4,504.5,261.5544133
