id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_269,2016-03-15,11:29:53,,,1,10469,1,p,1,743,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:29:57,,,1,14096,2,p,1,402,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:01,,,1,19178,3,p,1,373,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:06,,,1,22379,4,p,1,521,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:09,,,1,26902,5,p,1,531,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:14,,,1,29622,6,p,1,451,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:17,,,1,34914,7,p,1,359,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:22,,,1,37830,8,p,1,398,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:25,,,1,41612,9,p,1,396,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:29,,,1,45014,10,p,1,376,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:32,,,1,48980,11,p,1,335,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:36,,,1,51518,12,p,1,457,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:38,,,1,56147,13,p,1,424,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:43,,,1,60997,14,p,1,370,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:48,,,1,63785,15,p,1,516,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:51,,,1,66863,16,p,1,385,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:54,,,1,71514,17,p,1,373,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:30:58,,,1,74963,18,p,1,375,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:02,,,1,78385,19,p,1,376,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:05,,,1,82633,20,p,1,410,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:10,,,1,87834,21,p,1,389,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:15,,,1,91480,22,p,1,380,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:18,,,1,95147,23,p,1,327,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:22,,,1,99063,24,p,1,372,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:26,,,1,102080,25,p,1,455,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:29,,,1,104763,26,p,1,490,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:32,,,1,107467,27,p,1,554,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:34,,,1,110913,28,p,1,322,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:38,,,1,113547,29,p,1,445,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:40,,,1,117280,30,p,1,362,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:44,,,1,122112,31,p,1,351,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:49,,,1,124564,32,p,1,423,,420.03125,392.5,84.4032121293
SI_269,2016-03-15,11:31:51,,,1,126123,33,p,0,,,420.03125,392.5,84.4032121293
