id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_258,2016-03-01,11:37:26,,,4,404508,1,p,1,466,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:29,,,4,409873,2,p,1,456,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:34,,,4,413172,3,p,1,485,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:38,,,4,415690,4,p,1,468,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:40,,,4,419558,5,p,1,438,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:44,,,4,422457,6,p,1,480,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:47,,,4,425807,7,p,1,351,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:50,,,4,430774,8,p,1,349,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:37:55,,,4,436092,9,p,1,342,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:00,,,4,438642,10,p,1,413,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:03,,,4,441158,11,p,1,381,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:06,,,4,444924,12,p,1,410,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:09,,,4,450258,13,p,1,468,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:15,,,4,454391,14,p,1,442,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:19,,,4,457359,15,p,1,513,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:22,,,4,461759,16,p,1,433,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:26,,,4,466476,17,p,1,448,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:31,,,4,470292,18,p,1,474,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:35,,,4,474094,19,p,1,337,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:38,,,4,477976,20,p,1,376,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:42,,,4,481910,21,p,1,369,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:46,,,4,484594,22,p,1,358,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:49,,,4,488795,23,p,1,341,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:53,,,4,492477,24,p,1,409,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:38:57,,,4,496495,25,p,1,338,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:01,,,4,501694,26,p,1,411,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:06,,,4,504312,27,p,1,481,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:09,,,4,507530,28,p,1,426,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:12,,,4,510929,29,p,1,411,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:15,,,4,515545,30,p,1,366,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:20,,,4,519495,31,p,1,366,,413.096774194,411,52.7120194002
SI_258,2016-03-01,11:39:24,,,4,521718,32,p,0,,,413.096774194,411,52.7120194002
