id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
Sl_198,2015-10-18,16:09:46,1445177386739,3,242712,1,p,1,431,1,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:09:49,1445177386739,3,247444,2,p,1,420,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:09:54,1445177386739,3,250011,3,p,1,491,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:09:56,1445177386739,3,252978,4,p,1,397,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:09:59,1445177386739,3,258211,5,p,1,475,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:04,1445177386739,3,261611,6,p,1,423,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:08,1445177386739,3,266944,7,p,1,377,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:13,1445177386739,3,270461,8,p,1,413,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:17,1445177386739,3,274111,9,p,1,544,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:20,1445177386739,3,278861,10,p,1,486,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:25,1445177386739,3,283594,11,p,1,461,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:30,1445177386739,3,287913,12,p,1,648,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:34,1445177386739,3,291494,13,p,1,604,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:38,1445177386739,3,294792,14,p,1,452,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:41,1445177386739,3,297626,15,p,1,401,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:44,1445177386739,3,302073,16,p,1,462,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:48,1445177386739,3,306857,17,p,1,424,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:53,1445177386739,3,311724,18,p,1,399,1,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:10:58,1445177386739,3,315974,19,p,1,419,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:02,1445177386739,3,319725,20,p,1,551,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:06,1445177386739,3,323473,21,p,1,524,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:10,1445177386739,3,326508,22,p,1,524,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:13,1445177386739,3,331125,23,p,1,506,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:17,1445177386739,3,335992,24,p,1,412,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:22,1445177386739,3,339373,25,p,1,513,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:26,1445177386739,3,344657,26,p,1,420,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:31,1445177386739,3,348190,27,p,1,435,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:34,1445177386739,3,352973,28,p,1,400,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:39,1445177386739,3,357744,29,p,1,416,,463.034482759,435,66.3645143768
Sl_198,2015-10-18,16:11:44,1445177386739,3,360056,30,p,0,,,463.034482759,435,66.3645143768
