id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_279,2016-05-09,10:42:00,,,4,410566,1,p,1,384,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:04,,,4,413129,2,p,1,392,1,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:06,,,4,418239,3,p,1,367,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:12,,,4,421295,4,p,1,397,1,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:15,,,4,424546,5,p,1,423,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:18,,,4,429362,6,p,1,426,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:23,,,4,434483,7,p,1,379,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:28,,,4,437995,8,p,1,460,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:31,,,4,441078,9,p,1,492,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:34,,,4,444229,10,p,1,411,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:38,,,4,448368,11,p,1,566,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:42,,,4,451562,12,p,1,582,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:45,,,4,454879,13,p,1,519,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:48,,,4,460262,14,p,1,504,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:54,,,4,465679,15,p,1,428,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:42:59,,,4,469295,16,p,1,546,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:03,,,4,474695,17,p,1,420,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:08,,,4,479495,18,p,1,607,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:13,,,4,482012,19,p,1,379,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:15,,,4,485079,20,p,1,393,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:18,,,4,488979,21,p,1,363,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:22,,,4,493601,22,p,1,538,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:27,,,4,497279,23,p,1,592,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:31,,,4,501412,24,p,1,466,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:35,,,4,506012,25,p,1,590,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:39,,,4,510962,26,p,1,398,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:44,,,4,514312,27,p,1,488,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:48,,,4,518112,28,p,1,423,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:51,,,4,522996,29,p,1,384,,459.206896552,426,78.2287759032
SI_279,2016-05-09,10:43:56,,,4,526874,30,p,0,,,459.206896552,426,78.2287759032
