id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_106_2,2015-02-27,08:08:11,1425020891931,2,159787,1,p,1,399,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:16,1425020891931,2,167498,2,p,1,874,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:23,1425020891931,2,172100,3,p,1,334,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:28,1425020891931,2,175533,4,p,1,369,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:31,1425020891931,2,179949,5,p,1,343,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:36,1425020891931,2,185549,6,p,1,281,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:41,1425020891931,2,192116,7,p,1,640,1,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:48,1425020891931,2,197166,8,p,1,383,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:53,1425020891931,2,202016,9,p,1,388,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:08:58,1425020891931,2,209054,10,p,1,801,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:09:05,1425020891931,2,215383,11,p,1,834,,513.272727273,388,226.595715277
SI_106_2,2015-02-27,08:09:11,1425020891931,2,216430,12,p,0,,,513.272727273,388,226.595715277
