id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
220,2015-11-23,17:03:37,1448294617734,5,566685,1,p,1,496,,491.296296296,428,200.814842927
220,2015-11-23,17:03:42,1448294617734,5,570758,2,p,1,354,,491.296296296,428,200.814842927
220,2015-11-23,17:03:46,1448294617734,5,575097,3,p,1,364,,491.296296296,428,200.814842927
220,2015-11-23,17:03:50,1448294617734,5,579431,4,p,1,387,1,491.296296296,428,200.814842927
220,2015-11-23,17:03:54,1448294617734,5,583189,5,p,1,364,,491.296296296,428,200.814842927
220,2015-11-23,17:03:58,1448294617734,5,588312,6,p,1,947,,491.296296296,428,200.814842927
220,2015-11-23,17:04:03,1448294617734,5,591905,7,p,1,370,,491.296296296,428,200.814842927
220,2015-11-23,17:04:07,1448294617734,5,595507,8,p,1,386,,491.296296296,428,200.814842927
220,2015-11-23,17:04:10,1448294617734,5,599273,9,p,1,362,,491.296296296,428,200.814842927
220,2015-11-23,17:04:14,1448294617734,5,603810,10,p,1,411,,491.296296296,428,200.814842927
220,2015-11-23,17:04:19,1448294617734,5,609162,11,p,1,373,,491.296296296,428,200.814842927
220,2015-11-23,17:04:24,1448294617734,5,614214,12,p,1,343,,491.296296296,428,200.814842927
220,2015-11-23,17:04:29,1448294617734,5,619335,13,p,1,668,,491.296296296,428,200.814842927
220,2015-11-23,17:04:34,1448294617734,5,623719,14,p,1,479,,491.296296296,428,200.814842927
220,2015-11-23,17:04:39,1448294617734,5,627858,15,p,1,357,,491.296296296,428,200.814842927
220,2015-11-23,17:04:43,1448294617734,5,632056,16,p,1,371,,491.296296296,428,200.814842927
220,2015-11-23,17:04:47,1448294617734,5,637410,17,p,1,454,,491.296296296,428,200.814842927
220,2015-11-23,17:04:52,1448294617734,5,643481,18,p,1,1140,,491.296296296,428,200.814842927
220,2015-11-23,17:04:58,1448294617734,5,646148,19,p,1,582,,491.296296296,428,200.814842927
220,2015-11-23,17:05:01,1448294617734,5,651251,20,p,1,428,,491.296296296,428,200.814842927
220,2015-11-23,17:05:06,1448294617734,5,653936,21,p,1,513,,491.296296296,428,200.814842927
220,2015-11-23,17:05:09,1448294617734,5,657571,22,p,1,450,,491.296296296,428,200.814842927
220,2015-11-23,17:05:13,1448294617734,5,662038,23,p,1,917,,491.296296296,428,200.814842927
220,2015-11-23,17:05:17,1448294617734,5,666789,24,p,1,424,,491.296296296,428,200.814842927
220,2015-11-23,17:05:22,1448294617734,5,671544,25,p,1,447,,491.296296296,428,200.814842927
220,2015-11-23,17:05:27,1448294617734,5,675881,26,p,1,443,,491.296296296,428,200.814842927
220,2015-11-23,17:05:31,1448294617734,5,680900,27,p,1,435,,491.296296296,428,200.814842927
220,2015-11-23,17:05:36,1448294617734,5,683319,28,p,0,,,491.296296296,428,200.814842927
