id,date,time,t0,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_167,2015-07-01,16:42:57,1435761777044,3,256697,1,p,1,356,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:42:59,1435761777044,3,260998,2,p,1,340,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:03,1435761777044,3,264428,3,p,1,355,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:07,1435761777044,3,266961,4,p,1,342,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:09,1435761777044,3,271895,5,p,1,370,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:14,1435761777044,3,274378,6,p,1,456,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:17,1435761777044,3,278911,7,p,1,348,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:21,1435761777044,3,282945,8,p,1,382,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:25,1435761777044,3,285645,9,p,1,688,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:28,1435761777044,3,290061,10,p,1,441,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:33,1435761777044,3,293278,11,p,1,400,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:36,1435761777044,3,295916,12,p,1,393,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:38,1435761777044,3,298662,13,p,1,381,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:41,1435761777044,3,302395,14,p,1,386,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:45,1435761777044,3,305511,15,p,1,459,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:48,1435761777044,3,307878,16,p,1,354,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:50,1435761777044,3,311395,17,p,1,379,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:54,1435761777044,3,315111,18,p,1,380,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:43:58,1435761777044,3,319210,19,p,1,406,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:02,1435761777044,3,322226,20,p,1,473,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:05,1435761777044,3,327326,21,p,1,342,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:10,1435761777044,3,330393,22,p,1,381,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:13,1435761777044,3,333909,23,p,1,343,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:16,1435761777044,3,338276,24,p,1,338,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:21,1435761777044,3,341093,25,p,1,434,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:24,1435761777044,3,344743,26,p,1,362,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:27,1435761777044,3,349343,27,p,1,441,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:32,1435761777044,3,354476,28,p,1,323,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:37,1435761777044,3,359759,29,p,1,334,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:42,1435761777044,3,362676,30,p,1,713,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:45,1435761777044,3,367243,31,p,1,403,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:50,1435761777044,3,371259,32,p,1,382,,402.65625,381,87.7097888291
SI_167,2015-07-01,16:44:54,1435761777044,3,374198,33,p,0,,,402.65625,381,87.7097888291
