id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,stimuli_type,response,reaction_time,false_responses,average_reaction_time,median_reaction_time,reaction_time_standard_deviation
SI_267,2016-03-14,11:32:37,,,1,10614,1,p,1,748,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:32:42,,,1,14277,2,p,1,586,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:32:46,,,1,18478,3,p,1,448,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:32:50,,,1,21748,4,p,1,572,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:32:53,,,1,26921,5,p,1,475,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:32:59,,,1,30371,6,p,1,574,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:02,,,1,33542,7,p,1,542,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:05,,,1,38144,8,p,1,524,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:10,,,1,42346,9,p,1,533,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:14,,,1,46639,10,p,1,478,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:18,,,1,51183,11,p,1,524,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:23,,,1,53936,12,p,1,630,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:26,,,1,58129,13,p,1,454,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:30,,,1,60765,14,p,1,479,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:32,,,1,64628,15,p,1,579,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:36,,,1,67551,16,p,1,477,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:39,,,1,71106,17,p,1,489,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:43,,,1,75433,18,p,1,464,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:47,,,1,81144,19,p,1,1151,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:54,,,1,86907,20,p,1,551,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:33:59,,,1,91093,21,p,1,595,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:03,,,1,96696,22,p,1,611,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:08,,,1,102112,23,p,1,510,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:14,,,1,104840,24,p,1,589,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:17,,,1,107768,25,p,1,534,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:20,,,1,113029,26,p,1,518,1,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:25,,,1,116729,27,p,1,508,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:28,,,1,120785,28,p,1,528,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:33,,,1,123544,29,p,1,666,,563.344827586,533,131.517319843
SI_267,2016-03-14,11:34:35,,,1,125674,30,p,0,,,563.344827586,533,131.517319843
